codelist_name,concept_id,concept_name,standard_concept
hiv,37017210,Chronic infection caused by herpes simplex virus co-occurrent with human immunodeficiency virus infection,S
hiv,4224740,Coccidioidomycosis with AIDS (acquired immunodeficiency syndrome),S
hiv,37017453,Coccidiosis co-occurrent with human immunodeficiency virus infection,S
hiv,4171124,Congenital acquired immune deficiency syndrome,S
hiv,4180254,Congenital human immunodeficiency virus infection,S
hiv,4171125,Congenital human immunodeficiency virus positive status syndrome,S
hiv,4222712,Cryptococcosis with AIDS (acquired immunodeficiency syndrome),S
hiv,37017549,Dementia co-occurrent with human immunodeficiency virus infection,S
hiv,4228133,Dementia with AIDS (acquired immunodeficiency syndrome),S
hiv,37017294,Demyelinating disease of central nervous system co-occurrent with human immunodeficiency virus infection,S
hiv,4227229,Dermatomycosis with AIDS (acquired immunodeficiency syndrome),S
hiv,37018935,Dermatophytosis co-occurrent with human immunodeficiency virus infection,S
hiv,37017442,Diffuse non-Hodgkin immunoblastic lymphoma co-occurrent with human immunodeficiency virus infection,S
hiv,37017319,Disorder of central nervous system co-occurrent with human immunodeficiency virus infection,S
hiv,37018711,Disorder of eye proper co-occurrent with human immunodeficiency virus infection,S
hiv,37017094,Disorder of gastrointestinal tract co-occurrent with human immunodeficiency virus infection,S
hiv,37017260,Disorder of kidney co-occurrent with human immunodeficiency virus infection,S
hiv,37017279,Disorder of peripheral nervous system co-occurrent with human immunodeficiency virus infection,S
hiv,37017244,Disorder of respiratory system co-occurrent with human immunodeficiency virus infection,S
hiv,37017125,Disorder of skin co-occurrent with human immunodeficiency virus infection,S
hiv,37017259,Disorder of spinal cord co-occurrent with human immunodeficiency virus infection,S
hiv,37017655,Disseminated atypical infection caused by Mycobacterium co-occurrent with human immunodeficiency virus infection,S
hiv,4227380,Disseminated candidiasis with AIDS (acquired immunodeficiency syndrome),S
hiv,37019052,Disseminated infection caused by Strongyloides co-occurrent with human immunodeficiency virus infection,S
hiv,4228754,Dyspnea with AIDS (acquired immunodeficiency syndrome),S
hiv,3654950,Encephalitis caused by human immunodeficiency virus type 1,S
hiv,4222250,Encephalitis with AIDS (acquired immunodeficiency syndrome),S
hiv,4228612,Encephalomyelitis with AIDS (acquired immunodeficiency syndrome),S
hiv,4228440,Encephalopathy with AIDS (acquired immunodeficiency syndrome),S
hiv,37017265,Enlargement of liver co-occurrent with human immunodeficiency virus infection,S
hiv,37017106,Eruption of skin co-occurrent with human immunodeficiency virus infection,S
hiv,37116831,Extrapulmonary tuberculosis co-occurrent with human immunodeficiency virus infection,S
hiv,4228272,Failure to thrive in infant with AIDS (acquired immunodeficiency syndrome),S
hiv,3200792,False positive serology for HIV,S
hiv,4221911,Fatigue with AIDS (acquired immunodeficiency syndrome),S
hiv,4276586,Finding of HIV status,S
hiv,37017586,Focal segmental glomerulosclerosis co-occurrent with human immunodeficiency virus infection,S
hiv,37017261,Gastrointestinal malabsorption syndrome co-occurrent with human immunodeficiency virus infection,S
hiv,37017093,Heart disease co-occurrent with human immunodeficiency virus infection,S
hiv,4222402,Hematopoietic system disease with AIDS (acquired immunodeficiency syndrome),S
hiv,37017209,Hemophagocytic syndrome with human immunodeficiency virus infection,S
hiv,4222224,Hepatomegaly with AIDS (acquired immunodeficiency syndrome),S
hiv,4227539,Herpes zoster with AIDS (acquired immunodeficiency syndrome),S
hiv,4225170,Histoplasmosis with AIDS (acquired immunodeficiency syndrome),S
hiv,4295638,HIV CDC stage finding,S
hiv,4013106,HIV detected,S
hiv,46284256,HIV (human immunodeficiency virus) disease resulting in haematological and immunological abnormalities,S
hiv,4314426,HIV infection with acute lymphadenitis,S
hiv,4201627,HIV infection with aseptic meningitis,S
hiv,4172009,HIV infection with infectious mononucleosis-like syndrome,S
hiv,36714516,Human immunodeficiency virus 2 antibody detected and Human immunodeficiency virus 1 antibody cross-reactivity,S
hiv,4276281,Human immunodeficiency virus antibody titer - finding,S
hiv,44783356,Human immunodeficiency virus carrier,S
hiv,604781,Human immunodeficiency virus Centers for Disease Control and Prevention dual infection with HIV-1 and HIV-2,S
hiv,604783,Human immunodeficiency virus Centers for Disease Control and Prevention stage 0,S
hiv,600510,Human immunodeficiency virus Centers for Disease Control and Prevention stage 1,S
hiv,600511,Human immunodeficiency virus Centers for Disease Control and Prevention stage 2,S
hiv,600512,Human immunodeficiency virus Centers for Disease Control and Prevention stage 3,S
hiv,600513,Human immunodeficiency virus Centers for Disease Control and Prevention stage unknown,S
hiv,604782,Human immunodeficiency virus Centers for Disease Control and Prevention undifferentiated type,S
hiv,36715476,Human immunodeficiency virus complicating pregnancy childbirth and the puerperium,S
hiv,4161950,Human immunodeficiency virus encephalitis,S
hiv,4262297,Human immunodeficiency virus encephalopathy,S
hiv,4340791,Human immunodeficiency virus enteropathy,S
hiv,4253472,Human immunodeficiency virus I infection,S
hiv,439727,Human immunodeficiency virus infection,S
hiv,4087603,Human immunodeficiency virus infection constitutional disease,S
hiv,36687122,Human immunodeficiency virus infection with cognitive impairment,S
hiv,4087604,Human immunodeficiency virus infection with neurological disease,S
hiv,4092686,Human immunodeficiency virus infection with secondary clinical infectious disease,S
hiv,45757132,Human immunodeficiency virus in mother complicating childbirth,S
hiv,4047624,Human immunodeficiency virus leukoencephalopathy,S
hiv,606047,Human immunodeficiency virus modified skin disease,S
hiv,4347288,Human immunodeficiency virus myopathy,S
hiv,42536591,Human immunodeficiency virus World Health Organization 2007 stage 1 co-occurrent with malaria,S
hiv,42536590,Human immunodeficiency virus World Health Organization 2007 stage 1 co-occurrent with tuberculosis,S
hiv,42536593,Human immunodeficiency virus World Health Organization 2007 stage 2 co-occurrent with malaria,S
hiv,42536592,Human immunodeficiency virus World Health Organization 2007 stage 2 co-occurrent with tuberculosis,S
hiv,42536594,Human immunodeficiency virus World Health Organization 2007 stage 3 co-occurrent with malaria,S
hiv,42539031,Human immunodeficiency virus World Health Organization 2007 stage 3 co-occurrent with tuberculosis,S
hiv,42536596,Human immunodeficiency virus World Health Organization 2007 stage 4 co-occurrent with malaria,S
hiv,42536595,Human immunodeficiency virus World Health Organization 2007 stage 4 co-occurrent with tuberculosis,S
hiv,4228760,Hyperhidrosis with AIDS (acquired immunodeficiency syndrome),S
hiv,37018063,Immune reconstitution inflammatory syndrome caused by human immunodeficiency virus infection,S
hiv,36674252,Infection caused by Coccidia co-occurrent with acquired immunodeficiency syndrome,S
hiv,37017550,Infection caused by Cryptosporidium co-occurrent with human immunodeficiency virus infection,S
hiv,37017446,Infection caused by Cytomegalovirus co-occurrent with human immunodeficiency virus infection,S
hiv,37017454,Infection caused by herpes simplex virus co-occurrent with human immunodeficiency virus infection,S
hiv,37017457,Infection caused by herpes zoster virus co-occurrent with human immunodeficiency virus infection,S
hiv,36674254,Infection caused by Isospora co-occurrent with acquired immunodeficiency syndrome,S
hiv,37017295,Infection caused by Nocardia co-occurrent with human immunodeficiency virus infection,S
hiv,37017248,Infection caused by Pneumocystis co-occurrent with human immunodeficiency virus infection,S
hiv,37019042,Infection caused by Salmonella co-occurrent with human immunodeficiency virus infection,S
hiv,37017124,Infection caused by Strongyloides co-occurrent with human immunodeficiency virus infection,S
hiv,36674253,Infection caused by Toxoplasma gondii co-occurrent with acquired immunodeficiency syndrome,S
hiv,40493262,Infectious disease with acquired immune deficiency syndrome,S
hiv,37017318,Infectious gastroenteritis co-occurrent with human immunodeficiency virus infection,S
hiv,4225989,Infectious gastroenteritis with AIDS (acquired immunodeficiency syndrome),S
hiv,37162220,Infectious mononucleosis caused by human immunodeficiency virus,S
hiv,37162221,Infectious mononucleosis caused by human immunodeficiency virus type I,S
hiv,37017284,Infective arthritis co-occurrent with human immunodeficiency virus infection,S
hiv,4228290,Infective arthritis with AIDS (acquired immunodeficiency syndrome),S
hiv,4222383,Intestinal malabsorption with AIDS (acquired immunodeficiency syndrome),S
hiv,37116830,Invasive carcinoma of uterine cervix co-occurrent with human immunodeficiency virus infection,S
hiv,37017296,Isosporiasis co-occurrent with human immunodeficiency virus infection,S
hiv,4224096,Kaposi's sarcoma with AIDS (acquired immunodeficiency syndrome),S
hiv,4228757,Low vision with AIDS (acquired immunodeficiency syndrome),S
hiv,37017263,Lymphadenopathy co-occurrent with human immunodeficiency virus infection,S
hiv,4225027,Malaise with AIDS (acquired immunodeficiency syndrome),S
hiv,4226357,Malignant neoplasm with AIDS (acquired immunodeficiency syndrome),S
hiv,37017320,Malignant neoplastic disease co-occurrent with human immunodeficiency virus infection,S
hiv,4225193,Microsporidiosis associated with acquired immunodeficiency syndrome,S
hiv,37017580,Microsporidiosis co-occurrent with human immunodeficiency virus infection,S
hiv,37017652,Multidermatomal infection caused by Herpes zoster co-occurrent with human immunodeficiency virus infection,S
hiv,4221607,Mycobacteriosis with AIDS (acquired immunodeficiency syndrome),S
hiv,37017126,Myelitis co-occurrent with human immunodeficiency virus infection,S
hiv,4227974,Myelitis with AIDS (acquired immunodeficiency syndrome),S
hiv,4224078,Myelopathy with AIDS (acquired immunodeficiency syndrome),S
hiv,37017108,Myocarditis co-occurrent with human immunodeficiency virus infection,S
hiv,4227053,Myocarditis with AIDS (acquired immunodeficiency syndrome),S
hiv,37017424,Nephrotic syndrome co-occurrent with human immunodeficiency virus infection,S
hiv,37019034,Neuralgia co-occurrent with human immunodeficiency virus infection,S
hiv,4228745,Neuralgia with AIDS (acquired immunodeficiency syndrome),S
hiv,37017262,Neuritis co-occurrent with human immunodeficiency virus infection,S
hiv,4227519,Neuritis with AIDS (acquired immunodeficiency syndrome),S
hiv,4048033,Neuropathy due to human immunodeficiency virus,S
hiv,4211956,Neutropenia with AIDS (acquired immunodeficiency syndrome),S
hiv,4224578,Nocardiosis with AIDS (acquired immunodeficiency syndrome),S
hiv,4223738,Noninfectious gastroenteritis with AIDS (acquired immunodeficiency syndrome),S
hiv,4227077,Nutritional deficiency with AIDS (acquired immunodeficiency syndrome),S
hiv,37017579,Opportunistic mycosis co-occurrent with human immunodeficiency virus infection,S
hiv,37017249,Organic brain syndrome co-occurrent with human immunodeficiency virus infection,S
hiv,4227205,Organic brain syndrome with AIDS (acquired immunodeficiency syndrome),S
hiv,4224860,Organic dementia with AIDS (acquired immunodeficiency syndrome),S
hiv,36716524,Parkinsonism due to human immunodeficiency virus infection,S
hiv,4236860,Pediatric human immunodeficiency virus infection,S
hiv,4320032,Persistent generalized lymphadenopathy,S
hiv,4221503,Pneumococcal pneumonia with AIDS (acquired immunodeficiency syndrome),S
hiv,4226502,Pneumocystosis with AIDS (acquired immunodeficiency syndrome),S
hiv,4228277,Pneumonia with AIDS (acquired immunodeficiency syndrome),S
hiv,37018721,Polyneuropathy co-occurrent with human immunodeficiency virus infection,S
hiv,4226662,Polyneuropathy with AIDS (acquired immunodeficiency syndrome),S
hiv,37017247,Presenile dementia co-occurrent with human immunodeficiency virus infection,S
hiv,4224240,Presenile dementia with AIDS (acquired immunodeficiency syndrome),S
hiv,37017112,Primary cerebral lymphoma co-occurrent with human immunodeficiency virus infection,S
hiv,606040,Primary human immunodeficiency virus infection,S
hiv,4227969,Primary lymphoma of brain with AIDS (acquired immunodeficiency syndrome),S
hiv,1340516,Progression of Human immunodeficiency virus infection,S
hiv,37017246,Progressive multifocal leukoencephalopathy co-occurrent with human immunodeficiency virus infection,S
hiv,4226631,Progressive multifocal leukoencephalopathy with AIDS (acquired immunodeficiency syndrome),S
hiv,37017455,Pyrexia of unknown origin co-occurrent with human immunodeficiency virus infection,S
hiv,37018714,Radiculitis co-occurrent with human immunodeficiency virus infection,S
hiv,4227072,Radiculitis with AIDS (acquired immunodeficiency syndrome),S
hiv,37017467,Reactive for both human immunodeficiency virus antibodies and p24 antigen,S
hiv,37017278,Recurrent bacterial pneumonia co-occurrent with human immunodeficiency virus infection,S
hiv,37018755,Recurrent salmonella sepsis co-occurrent with human immunodeficiency virus infection,S
hiv,37017425,Renal failure syndrome co-occurrent with human immunodeficiency virus infection,S
hiv,4225643,Respiratory disorder with AIDS (acquired immunodeficiency syndrome),S
hiv,37017243,Reticulosarcoma co-occurrent with human immunodeficiency virus infection,S
hiv,4226388,Reticulosarcoma with AIDS (acquired immunodeficiency syndrome),S
hiv,4223918,Retinal vascular changes with AIDS (acquired immunodeficiency syndrome),S
hiv,4228115,Retinopathy with AIDS (acquired immunodeficiency syndrome),S
hiv,4226629,Salivary gland disease with AIDS (acquired immunodeficiency syndrome),S
hiv,4225017,Salmonella infection with AIDS (acquired immunodeficiency syndrome),S
hiv,44784137,Sepsis with acquired immunodeficiency syndrome,S
hiv,4224566,Skin disorder with AIDS (acquired immunodeficiency syndrome),S
hiv,4220603,Skin rash with AIDS (acquired immunodeficiency syndrome),S
hiv,37017082,Splenomegaly co-occurrent with human immunodeficiency virus infection,S
hiv,4223597,Strongyloidiasis with AIDS (acquired immunodeficiency syndrome),S
hiv,37017071,Subacute adenoviral encephalitis co-occurrent with human immunodeficiency virus infection,S
hiv,4222717,Subacute adenoviral encephalitis with AIDS (acquired immunodeficiency syndrome),S
hiv,4227350,Subacute endocarditis with AIDS (acquired immunodeficiency syndrome),S
hiv,4224425,Subacute myocarditis with AIDS (acquired immunodeficiency syndrome),S
hiv,45769864,Symptomatic human immunodeficiency virus (HIV) I infection,S
hiv,43531586,Symptomatic human immunodeficiency virus infection,S
hiv,4226905,Thrombocytopenia with AIDS (acquired immunodeficiency syndrome),S
hiv,4226658,Tuberculosis with AIDS (acquired immunodeficiency syndrome),S
hiv,4045982,Vacuolar myelopathy,S
hiv,4225318,Viral pneumonia with AIDS (acquired immunodeficiency syndrome),S
hiv,37017283,Visual impairment co-occurrent with human immunodeficiency virus infection,S
hiv,604976,World Health Organization human immunodeficiency virus infection clinical stage,S
influenza_vaccine,1361667,0.5 ML influenza A virus A/Brisbane/02/2018 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Kansas/14/2017 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Maryland/15/2016 antigen 0.03 MG/ML Prefilled Syringe,S
influenza_vaccine,1361668,0.5 ML influenza A virus A/Brisbane/02/2018 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Kansas/14/2017 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Maryland/15/2016 antigen 0.03 MG/ML Prefilled Syringe [Fluad 2019-2020],S
influenza_vaccine,1361663,0.5 ML influenza A virus A/Brisbane/02/2018 (H1N1) antigen 0.09 MG/ML / influenza A virus A/Kansas/14/2017 (H3N2) antigen 0.09 MG/ML / influenza B virus B/Maryland/15/2016 antigen 0.09 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.09 MG/ML Pre...,S
influenza_vaccine,1361664,0.5 ML influenza A virus A/Brisbane/02/2018 (H1N1) antigen 0.09 MG/ML / influenza A virus A/Kansas/14/2017 (H3N2) antigen 0.09 MG/ML / influenza B virus B/Maryland/15/2016 antigen 0.09 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.09 MG/ML Pre...,S
influenza_vaccine,35606414,0.5 ML influenza A virus A/California/7/2009 (H1N1) antigen 0.015 MG/ML / influenza A virus A/Switzerland/9715293/2013 (H3N2) antigen 0.015 MG/ML / influenza B virus B/Brisbane/9/2014 antigen 0.015 MG/ML Prefilled Syringe,S
influenza_vaccine,35606416,0.5 ML influenza A virus A/California/7/2009 (H1N1) antigen 0.015 MG/ML / influenza A virus A/Switzerland/9715293/2013 (H3N2) antigen 0.015 MG/ML / influenza B virus B/Brisbane/9/2014 antigen 0.015 MG/ML Prefilled Syringe [FLUAD 2015-2016],S
influenza_vaccine,36249259,0.5 ML influenza A virus A/California/7/2009 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 0.03 MG/ML Prefilled Syringe,S
influenza_vaccine,36249411,0.5 ML influenza A virus A/California/7/2009 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 0.03 MG/ML Prefilled Syringe [Fluad 2016-2017],S
influenza_vaccine,40220827,0.5 ML influenza A virus A/California/7/2009 (H1N1) antigen 0.09 MG/ML / influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.09 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 0.09 MG/ML Injection,S
influenza_vaccine,40220832,0.5 ML influenza A virus A/California/7/2009 (H1N1) antigen 0.09 MG/ML / influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.09 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 0.09 MG/ML Injection [Flublok 2016-2017],S
influenza_vaccine,46276014,0.5 ML influenza A virus A/California/7/2009 (H1N1) antigen 0.09 MG/ML / influenza A virus A/Switzerland/9715293/2013 (H3N2) antigen 0.09 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.09 MG/ML Injection,S
influenza_vaccine,46276018,0.5 ML influenza A virus A/California/7/2009 (H1N1) antigen 0.09 MG/ML / influenza A virus A/Switzerland/9715293/2013 (H3N2) antigen 0.09 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.09 MG/ML Injection [Flublok 2015-2016],S
influenza_vaccine,747766,0.5 ML influenza A virus A/Darwin/6/2021 (H3N2) antigen 0.09 MG/ML / influenza A virus A/West Virginia/30/2022 (H1N1) antigen 0.09 MG/ML / influenza B virus B/Austria/1359417/2021 antigen 0.09 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.09 M...,S
influenza_vaccine,747765,0.5 ML influenza A virus A/Darwin/6/2021 (H3N2) antigen 0.09 MG/ML / influenza A virus A/West Virginia/30/2022 (H1N1) antigen 0.09 MG/ML / influenza B virus B/Austria/1359417/2021 antigen 0.09 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.09 M...,S
influenza_vaccine,780304,0.5 ML influenza A virus A/Darwin/6/2021 (H3N2) antigen 0.09 MG/ML / influenza A virus A/Wisconsin/588/2019 (H1N1) antigen 0.09 MG/ML / influenza B virus B/Austria/1359417/2021 antigen 0.09 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.09 MG/M...,S
influenza_vaccine,780305,0.5 ML influenza A virus A/Darwin/6/2021 (H3N2) antigen 0.09 MG/ML / influenza A virus A/Wisconsin/588/2019 (H1N1) antigen 0.09 MG/ML / influenza B virus B/Austria/1359417/2021 antigen 0.09 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.09 MG/M...,S
influenza_vaccine,1146798,0.5 ML influenza A virus A/Hawaii/70/2019 (H1N1) antigen 0.09 MG/ML / influenza A virus A/Minnesota/41/2019 (H3N2) antigen 0.09 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.09 MG/ML / influenza B virus B/Washington/02/2019 antigen 0.09 MG/ML...,S
influenza_vaccine,1146799,0.5 ML influenza A virus A/Hawaii/70/2019 (H1N1) antigen 0.09 MG/ML / influenza A virus A/Minnesota/41/2019 (H3N2) antigen 0.09 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.09 MG/ML / influenza B virus B/Washington/02/2019 antigen 0.09 MG/ML...,S
influenza_vaccine,1146800,0.5 ML influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/2454/2019 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Victoria/705/2018 antigen 0.03 MG/ML Prefilled Syringe,S
influenza_vaccine,1146801,0.5 ML influenza A virus A/Hong Kong/2671/2019 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/2454/2019 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Victoria/705/2018 antigen 0.03 MG/ML Prefilled Syringe [Fluad 2020-2021],S
influenza_vaccine,1593896,0.5 ML influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Singapore/GP1908/2015 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 0.03 MG/ML Prefilled Syringe,S
influenza_vaccine,1593901,0.5 ML influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Singapore/GP1908/2015 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 0.03 MG/ML Prefilled Syringe [Fluad 2017-2018],S
influenza_vaccine,1593520,0.5 ML influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.09 MG/ML / influenza A virus A/Michigan/45/2015 (H1N1) antigen 0.09 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 0.09 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.09 MG/M...,S
influenza_vaccine,1593522,0.5 ML influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.09 MG/ML / influenza A virus A/Michigan/45/2015 (H1N1) antigen 0.09 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 0.09 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.09 MG/M...,S
influenza_vaccine,1593537,0.5 ML influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.09 MG/ML / influenza A virus A/Michigan/45/2015 (H1N1) antigen 0.09 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 0.09 MG/ML Injection,S
influenza_vaccine,1593876,0.5 ML influenza A virus A/Hong Kong/4801/2014 (H3N2) antigen 0.09 MG/ML / influenza A virus A/Michigan/45/2015 (H1N1) antigen 0.09 MG/ML / influenza B virus B/Brisbane/60/2008 antigen 0.09 MG/ML Injection [Flublok 2017-2018],S
influenza_vaccine,35201910,0.5 ML influenza A virus A/Michigan/45/2015 (H1N1) antigen 0.09 MG/ML / influenza A virus A/Singapore/INFIMH-16-0019/2016 (H3N2) antigen 0.09 MG/ML / influenza B virus B/Maryland/15/2016 antigen 0.09 MG/ML / influenza B virus B/Phuket/3073/2013 antigen...,S
influenza_vaccine,35201911,0.5 ML influenza A virus A/Michigan/45/2015 (H1N1) antigen 0.09 MG/ML / influenza A virus A/Singapore/INFIMH-16-0019/2016 (H3N2) antigen 0.09 MG/ML / influenza B virus B/Maryland/15/2016 antigen 0.09 MG/ML / influenza B virus B/Phuket/3073/2013 antigen...,S
influenza_vaccine,35201914,0.5 ML influenza A virus A/Singapore/GP1908/2015 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Singapore/INFIMH-16-0019/2016 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Maryland/15/2016 antigen 0.03 MG/ML Prefilled Syringe,S
influenza_vaccine,35201915,0.5 ML influenza A virus A/Singapore/GP1908/2015 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Singapore/INFIMH-16-0019/2016 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Maryland/15/2016 antigen 0.03 MG/ML Prefilled Syringe [Fluad 2018-2019],S
influenza_vaccine,1537647,0.5 ML influenza A virus A/Tasmania/503/2020 (H3N2) antigen 0.09 MG/ML / influenza A virus A/Wisconsin/588/2019 (H1N1) antigen 0.09 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.09 MG/ML / influenza B virus B/Washington/02/2019 antigen 0.09 MG...,S
influenza_vaccine,1537643,0.5 ML influenza A virus A/Tasmania/503/2020 (H3N2) antigen 0.09 MG/ML / influenza A virus A/Wisconsin/588/2019 (H1N1) antigen 0.09 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.09 MG/ML / influenza B virus B/Washington/02/2019 antigen 0.09 MG...,S
influenza_vaccine,43810065,"0.5 ML influenza A virus (H1N1) antigen 0.03 MG/ML / Influenza A virus vaccine, A-California-7-2009 (H1N1)-like virus 0.03 MG/ML / influenza B virus antigen 0.03 MG/ML Injectable Suspension [Afluria]",S
influenza_vaccine,43828149,"0.5 ML influenza A virus (H1N1) antigen 0.03 MG/ML / Influenza A virus vaccine, A-California-7-2009 (H1N1)-like virus 0.03 MG/ML / influenza B virus antigen 0.03 MG/ML Injectable Suspension [Afluria] by bioCSL",S
influenza_vaccine,43594165,0.5 ML influenza A virus (H1N1) antigen 0.03 MG/ML Injectable Suspension [Afluria],S
influenza_vaccine,43720036,0.5 ML influenza A virus (H1N1) antigen 0.03 MG/ML Injectable Suspension [Afluria] Box of 10,S
influenza_vaccine,43864462,0.5 ML influenza A virus (H1N1) antigen 0.03 MG/ML Injectable Suspension [Afluria] Box of 10 by bioCSL,S
influenza_vaccine,43612139,0.5 ML influenza A virus (H1N1) antigen 0.03 MG/ML Injectable Suspension [Afluria] by bioCSL,S
influenza_vaccine,43612132,"0.5 ML Influenza A virus vaccine, A-California-7-2009 (H1N1)-like virus 0.03 MG/ML Injectable Suspension [Afluria]",S
influenza_vaccine,43702292,"0.5 ML Influenza A virus vaccine, A-California-7-2009 (H1N1)-like virus 0.03 MG/ML Injectable Suspension [Afluria] Box of 10",S
influenza_vaccine,43702293,"0.5 ML Influenza A virus vaccine, A-California-7-2009 (H1N1)-like virus 0.03 MG/ML Injectable Suspension [Afluria] Box of 10 by bioCSL",S
influenza_vaccine,43791911,"0.5 ML Influenza A virus vaccine, A-California-7-2009 (H1N1)-like virus 0.03 MG/ML Injectable Suspension [Afluria] by bioCSL",S
influenza_vaccine,43612144,0.5 ML influenza B virus antigen 0.03 MG/ML Injectable Suspension [Afluria],S
influenza_vaccine,43702304,0.5 ML influenza B virus antigen 0.03 MG/ML Injectable Suspension [Afluria] Box of 10,S
influenza_vaccine,43594169,0.5 ML influenza B virus antigen 0.03 MG/ML Injectable Suspension [Afluria] Box of 10 by bioCSL,S
influenza_vaccine,43738160,0.5 ML influenza B virus antigen 0.03 MG/ML Injectable Suspension [Afluria] by bioCSL,S
influenza_vaccine,43259431,"0.5 ML Influenza B virus vaccine, B-Brisbane-60-2008-like virus 0.015 MG/ML / Influenza Virus Vaccine, Inactivated A-California-07-2009 X-181 (H1N1) strain 0.015 MG/ML / ... Injection [Fluvirin]",S
influenza_vaccine,43270331,"0.5 ML Influenza B virus vaccine, B-Brisbane-60-2008-like virus 0.015 MG/ML / Influenza Virus Vaccine, Inactivated A-California-07-2009 X-181 (H1N1) strain 0.015 MG/ML / ... Injection [Fluvirin] Box of 1",S
influenza_vaccine,43297451,"0.5 ML Influenza B virus vaccine, B-Brisbane-60-2008-like virus 0.015 MG/ML / Influenza Virus Vaccine, Inactivated A-California-07-2009 X-181 (H1N1) strain 0.015 MG/ML / ... Injection [Fluvirin] Box of 10",S
influenza_vaccine,40225027,"influenza A-California-7-2009-(H1N1)v-like virus vaccine 0.03 MG/ML / influenza B virus vaccine B/Brisbane/60/2008 antigen 0.03 MG/ML / influenza virus vaccine, inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain 0.03 MG/ML Injectable...",S
influenza_vaccine,40240930,"influenza A-California-7-2009-(H1N1)v-like virus vaccine 0.03 MG/ML / influenza B virus vaccine B/Brisbane/60/2008 antigen 0.03 MG/ML / influenza virus vaccine, inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain 0.03 MG/ML Injectable...",S
influenza_vaccine,40240929,"influenza A-California-7-2009-(H1N1)v-like virus vaccine 0.03 MG/ML / influenza B virus vaccine B/Brisbane/60/2008 antigen 0.03 MG/ML / influenza virus vaccine, inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain 0.03 MG/ML Injectable...",S
influenza_vaccine,40240134,"influenza A-California-7-2009-(H1N1)v-like virus vaccine 0.03 MG/ML / influenza B virus vaccine B/Brisbane/60/2008 antigen 0.03 MG/ML / influenza virus vaccine, inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain 0.03 MG/ML Injectable...",S
